Id,description
5447,"Statistiche anno 23/24: nella scorsa stagione Altare ha disputato 35 partite con 4 gol, 3 assist, 7 ammonizioni e 1 espulsione.
Gestione al Fantacalcio: non un titolare inamovibile, ma un perno importante che rientrerà stabilmente nelle rotazioni difensive. Spesso a voto, può essere una copertura super low cost per gli ultimi slot del proprio pacchetto difensivo.
Note positive: difensore low cost che può garantire anche 25/30 presenze. Vizio del gol marcato.
Note negative: la concorrenza è folta, potrebbero arrivare diverse panchine nel corso della stagione.
In chiave Mantra: se utilizzate moduli con una difesa a tre potrebbe essere una copertura low cost interessante per gli ultimi slot di un pacchetto di 8/9 centrali."
5480,"Statistiche anno 23/24: nella scorsa stagione Ebuehi è andato a voto in 15 occasioni, 11 di queste titolare. Per lui 0gol, 1 assist e 0 malus con una MV del 5.80 e una FM del 5.87.
Gestione al Fantacalcio: ovviamente non si può non ricordare subito il tremendo infortunio subito nell'ultima stagione. Quasi sicuramente lo rivedremo in campo per ottobre/novembre nella migliore delle ipotesi. Anche per questo motivo consigliamo di sorvolare inizialmente sul suo acquisto, rimandando valutazioni di ogni tipo all'asta di riparazione di gennaio.
Note positive: lo acquisterete al prezzo minimo.
Note negative: nella prima parte di stagione potrebbe non vedersi praticamente mai in campo. Inoltre potrebbe aver bisogno di un periodo di ri-assestamento e le sue prestazioni potrebbero non essere particolarmente brillanti.
In chiave Mantra: anche in questo caso vi consigliamo di sorvolare, almeno inizialmente."
5804,"Statistiche anno 23/24: nella scorsa stagione Cacace è andato a voto in 28 occasioni, 18 di queste titolare. Per lui 0 gol, 1 assist e 6 ammonizioni con una MV del 5.73 e una FM del 5.66.
Gestione al Fantacalcio: il ballottaggio con Pezzella è serrato e lo sarà per tutta la stagione. Facile pensare che a fine campionato il numero di presenze tra i due sarà simile. Ad oggi lui parte un pelo dietro nelle gerarchie, ma come dettò avrà comunque probabilmente parecchio spazio. Se necessitate di una coppia low cost che garantisca almeno 1 voto a partita e in diverse occasioni anche 2, fanno al caso vostro.
Note positive: lo acquisterete al prezzo minimo e collezionerà almeno 15/20 partite a voto.
Note negative: potrebbero essere diverse le partite a voto da subentrato.
In chiave Mantra: anche in questo caso si può pensare di affiancarlo a Pezzella, una coppia low cost di copertura ad un super top."
5900,"Statistiche anno 23/24: nella scorsa stagione Tourè ha disputato 24 partite con 1 gol, 1 assist e 6 ammonizioni.
Gestione al Fantacalcio: iniziamo col dire subito che è alto 206 cm. A dir poco imponente dal punto di vista fisico, può naturalmente diventare un fattore anche nell'area avversaria sui calci piazzati pur non avendo segnato tantissimo in carriera fino ad oggi. Arriva ad Udine per essere il titolare come braccetto di sinistra essendo anche mancino. Al Fantacalcio è una scommessina super low cost con cui chiudere il proprio reparto difensivo.
Note positive: prezzo molto basso, andrà spessissimo a voto.
Note negative: la concorrenza rimane folta e non possiamo assolutamente parlare di un titolare inamovibile. Inoltre alla prima esperienza in Serie A potrebbe metterci un po' ad entrare a pieno nei meccanismi.
In chiave Mantra: difensore centrale molto interessante da prendere in considerazione per il completamento del vostro pacchetto arretrato, a prescindere dal modulo."
6055,"Statistiche anno 23/24: nella scorsa stagione Thiaw è andato a voto in 20 occasioni, 19 di queste da titolare. Per lui 0 bonus, 5 ammonizioni, 1 espulsione e 1 autorete con una MV del 5.68 e una FM del 5.40.
Gestione al Fantacalcio: non ha brillato particolarmente nella scorsa stagione, anche al Fantacalcio. Rientrerà sicuramente nelle rotazioni di Fonseca, ma non si può considerare un titolare inamovibile di questa squadra. Al Fanta è un profilo che può far gola per gli ultimi slot del proprio pacchetto difensivo, ad un prezzo moderato, in leghe da almeno 10 partecipanti.
Note positive: difensore low cost che può garantire almeno 15/20 presenze, molte di queste da titolare.
Note negative: molto altalenante in termini di MV, occhio anche ai cartellini (5 gialli e 1 rosso nella scorsa stagione).
In chiave Mantra: anche in questo caso parliamo di un centrale di riserva, dagli ultimi slot, sia per chi gioca a tre che per chi utilizza una difesa a quattro."
6211,"Statistiche anno 23/24: nella scorsa stagione Zemura è andato a voto in 21 occasioni, 10 di queste da titolare. Per lui 1 gol, 0 assist e 1 ammonizione con una MV del 5.86 e una FM del 5.98.
Gestione al Fantacalcio: il ballottaggio con Kamara è concreto e sarà costante per tutta la stagione. Zemura parte leggermente dietro nelle gerarchie, ma si ritaglierà spazio importante, anche a gara in corso. Prenderli insieme comunque potrebbe essere una scelta molto saggia, alla fine il numero di presenze dal 1' sarà simile. Ad un prezzo basso vi ritrovereste con una coppia di difesa pronta a garantirvi un voto sicuro ogni settimana e anche qualche bonus. Ovviamente parliamo degli ultimi slot di copertura del vostro pacchetto di difesa.
Note positive: pochissime ammonizioni (1 in 21 partite nella scorsa stagione). Prezzo basso.
Note negative: il ballottaggio con Kamara potrebbe essere fastidioso.
In chiave Mantra: anche in questo caso, forse ancora di più, consigliamo di prenderlo in coppia con Kamara per assicurarsi così il sicuro laterale sinistro dell'Udinese. Un duo low cost da affiancare al vostro top di ruolo."
6464,"Statistiche anno 23/24: nella scorsa stagione Wieteska è andato a voto in 15 occasioni, 10 di queste da titolare. Per lui 0 gol, 1 assist e 2 ammonizioni e 1 espulsione con una MV del 5.57 e una FM del 5.50.
Gestione al Fantacalcio: entrerà nelle rotazioni di Nicola, ma non si può definire un titolare. Zappa, Mina e Luperto, se stanno bene, sono i punti di riferimento, lui al massimo potrebbe essere una prima riserva. Al Fanta resta comunque un profilo su cui poter sorvolare.
Note positive: lo acquistereste al prezzo minimo.
Note negative: media voto bassa, occhio ai cartellini (2 ammonizioni e 1 espulsione in 10 partite da titolare). Titolarità tutt'altro che certa.
In chiave Mantra: un centrale in più non fa mai male, specie in leghe molto numerose. Tuttavia, non più di un'ottava/nona scelta per chi gioca con linee difensive a tre."
6654,"Statistiche anno 23/24: nella scorsa stagione Iovine ha disputato 26 partite con 0 gol, 6 assist e 5 ammonizioni.
Gestione al Fantacalcio: Si giocherà quasi sicuramente il posto da titolare con Van der Brempt. Ballottaggio serrato con lui che parte in leggero vantaggio ma che nel corso della stagione potrebbe anche esser scavalcato nelle gerarchie. Prenderli in coppia potrebbe essere un'opzione low cost comunque interessante, ma in leghe da almeno 10 partecipanti.
Note positive: lo acquisterete al prezzo minimo e potrebbe racimolare anche 15/20 presenze totali.
Note negative: il ballottaggio con Van der Brempt sarà costante e si ripeterà per tutta la stagione.
In chiave Mantra: anche in questo potrebbe essere un'opzione molto interessante prenderlo in coppia con Van der Brempt."
6814,"Statistiche anno 23/24: nella scorsa stagione Norton-Cuffy ha disputato 40 partite con 2 gol, 4 assist e 4 ammonizioni.
Gestione al Fantacalcio: giovane laterale destro molto propenso ad attaccare. Si giocherà il posto con Zanoli e Sabelli, quest’ultimo pronto però anche a spostarsi sulla sinistra. Non ci aspettiamo possa avere tantissimo spazio, soprattutto all’inizio. Parliamo di una scommessina da ultimissimo slot in leghe da 10/12 partecipanti.
Note positive: lo acquisterete al prezzo minimo, incline al bonus.
Note negative: rischia di giocare poco da titolare, soprattutto nella prima parte di stagione.
In chiave Mantra: anche in questo caso parliamo di una scommessina da ultimo slot in leghe numerose. Escludiamo coppie visto che sulla destra ci possono giocare sia Zanoli che Sabelli."
6874,"Statistiche anno 23/24: nella scorsa stagione Palacios ha disputato 16 partite con 0 bonus e 7 ammonizioni.
Gestione al Fantacalcio: giovanissimo difensore di piede sinistro che arriva a Milano per completare il pacchetto di centrali a disposizione di Inzaghi. Verosimilmente una riserva nel ruolo di braccetto sx, ma con Bisseck che può serenamente giocare in entrambe le posizioni. La sensazione è che giocherà davvero poco: al Fanta è una scommessina da ultimissimo slot in leghe da almeno 12 partecipanti.
Note positive: lo acquisterete al prezzo minimo.
Note negative: rischia di giocare pochissimo, praticamente mai da titolare.
In chiave Mantra: anche in questo caso non un profilo appetibilissimo."
6883,"Statistiche anno 23/24: nella scorsa stagione Jean ha disputato 38 partite con 2 gol, 2 assist e 3 ammonizioni.
Gestione al Fantacalcio: unico centrale puro di piede mancino a disposizione di Gotti, un dettaglio non da poco. Molto tecnico proverà a ritagliarsi spazio sul centro sinistra, insidiando la titolarità di Gaspar. Profilo affidabile per MV, una scommessa da ultimo slot al Fantacalcio, in leghe da almeno 10 partecipanti.
Note positive: calciatore continuo, affidabile per media voto. Potrebbe riuscire a collezionare anche 15/20 presenze.
Note negative: parte dietro nelle gerarchie. Potrebbe giocare poco, specialmente all'inizio.
In chiave Mantra: per chi partecipa a leghe numerose e utilizza la difesa a tre, lui potrebbe rappresentare un'opzione per gli ultimi tasselli in un pacchetto di 8/9 centrali."
6892,"Statistiche anno 23/24: nella scorsa stagione Schingtienne ha disputato 38 partite con 1 gol, 1 assist e 5 ammonizioni.
Gestione al Fantacalcio: giovane difensore molto interessante che spera di ritagliarsi spazio importante nel corso della stagione. Parte leggermente dietro nelle gerarchie rispetto ai titolari, ma la sensazione è che possa comunque racimolare diverse presenze. Al Fantacalcio non può che essere però al massimo una scommessa da ultimo slot ad un prezzo bassissimo.
Note positive: prezzo molto basso, potrebbe racimolare 20/25 presenze senza grossi problemi.
Note negative: alla prima annata in Serie A in una squadra come il Venezia un po' ballerina in difesa non ci aspettiamo una MV affidabilissima. Inoltre occhio alla concorrenza, parte leggermente dietro nelle gerarchie.
In chiave Mantra: anche in questo caso parliamo al massimo di una scommessa con cui chiudere il reparto difensivo, magari per chi gioca a 3 e necessita di almeno 8/9 centrali. Ovviamente in leghe numerose."
134,"Statistiche anno 23/24: nella scorsa stagione Barba ha disputato 32 partite con 3 gol, 2 ammonizioni e 1 espulsione.
Gestione al Fantacalcio: con l’arrivo di Dossena e Varane è scivolato dietro nelle gerarchie difensive. Si giocherà con gli altri centrali di riserva il posto di prima alternativa ai due titolari sopra citati. Al Fantacalcio resta un profilo su cui poter sorvolare, a meno che non vi possa interessare un difensore al prezzo minimo da massimo una decina di presenze.
Note positive: potrebbe riuscire a collezionare una decina di presenze al prezzo minimo.
Note negative: parte dietro nelle gerarchie e il rischio è che possa andare pochissime volte a voto dal 1’. Inoltre in Serie A non ha mai brillato particolarmente.
In chiave Mantra: la possibilità di utilizzarlo in due ruoli lo rende un jolly spendibile per l’ultimissimo slot di rose che utilizzano moduli con la difesa a quattro, ma in leghe da almeno 12 partecipanti."
142,"Statistiche anno 23/24: nella scorsa stagione Mario Rui è andato a voto in 19 occasioni, 14 di queste da titolare. Per lui 0 gol, 2 assist, 5 ammonizioni e 1 espulsione con una MV del 5.82 e una FM del 5.74.
Gestione al Fantacalcio: parte dietro nelle gerarchie e non ci aspettiamo possa collezionare tante presenze nel corso della stagione. Difficile ipotizzarlo come braccetto di sinistra, a differenza di Olivera, e quasi sicuramente sarà la terza o quarta alternativa a tutta fascia sulla corsia mancina (in ordine ci sono Spinazzola, Olivera e potrebbe giocarsela con lui anche Mazzocchi). Noi vi consigliamo di sorvolare, almeno inizialmente.
Note positive: lo acquisterete al prezzo minimo.
Note negative: rischia di giocare molto meno rispetto alla scorsa stagione, con la maggior parte delle presenze che arriverebbero a gara in corso.
In chiave Mantra: anche in questo caso, forse ancora di più, vi consigliamo di virare direttamente su altri profili."
418,"Statistiche anno 23/24: nella scorsa stagione Goldaniga è andato a voto in 13 occasioni, 12 di queste da titolare. Per lui 0 bonus e 3 ammonizioni con una MV del 5.65 e una FM del 5.54.
Gestione al Fantacalcio: con l'arrivo di Varane e Dossena ha perso terreno nelle gerarchie. Sarà una delle prime alternative ai due titolari, ma al Fantacalcio, visto anche il livello della riserva in questione, vi sconsigliamo di puntarci generalmente. Tuttavia, visti gli acciacchi fisici che spesso presenta Varane, Goldaniga potrebbe tornare utile in più di un'occasione. Al massimo un ultimo slot in leghe da 12 partecipanti.
Note positive: difensore pronto a garantire 10/15 presenze al prezzo minimo.
Note negative: parte nettamente dietro nelle gerarchie, potrebbero essere pochissime le partite da titolare.
In chiave Mantra: nonostante un Dc in più non faccia mai male, in questo caso, allo stesso prezzo, potete trovarne di altri più affidabili sia per titolarità che per media voto. Al massimo lui può tornare utile come ultimissimo slot in leghe da almeno 12 partecipanti."
